"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"V"|0.0|5.0|25,"Analog2"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|200,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
1143,0,,,,-0.06,-0.01,0.99,0,0,-0,0.06,0,0.0,0.0,0.0,0.0,0,0,0.0
1148,0,,,,-0.05,-0.02,1.0,0,-0,-0,0.05,0,,,,,,,
1153,0,,,,-0.02,-0.01,1.03,0,0,-0,0.02,0,,,,,,,
1158,0,,,,-0.01,-0.02,0.98,0,0,-0,0.02,0,,,,,,,
1163,0,2.56,3.073,,-0.01,-0.02,0.96,0,0,-0,0.02,0,,,,,,,
1168,0,,,,-0.02,-0.03,1.01,0,0,-0,0.03,0,,,,,,,
1173,0,,,,-0.04,-0.03,0.99,0,1,-0,0.05,0,,,,,,,
1178,0,,,,-0.05,-0.03,0.95,0,0,-0,0.06,0,,,,,,,
1183,0,,,,-0.04,-0.03,0.99,0,-0,-0,0.06,0,,,,,,,
1188,0,,,,-0.02,-0.04,1.01,0,0,-0,0.04,0,,,,,,,
1193,0,,,,-0.01,-0.04,0.98,0,0,-0,0.04,0,,,,,,,
1198,0,,,,-0.0,-0.04,0.96,0,0,-0,0.04,0,,,,,,,
1203,0,2.48,3.008,,-0.02,-0.04,1.0,0,0,-0,0.04,0,,,,,,,
1208,0,,,,-0.04,-0.05,0.98,0,1,-0,0.06,0,,,,,,,
1213,0,,,,-0.06,-0.05,0.96,0,0,-0,0.07,0,,,,,,,
1218,0,,,,-0.03,-0.05,0.99,0,-0,-0,0.05,0,,,,,,,
1223,0,,,,-0.02,-0.03,1.02,0,0,-0,0.04,0,,,,,,,
1228,0,,,,-0.0,-0.02,0.96,0,0,-0,0.02,0,,,,,,,
1233,0,,,,-0.01,-0.03,0.98,0,-0,-0,0.03,0,,,,,,,
1238,0,,,,-0.01,-0.03,1.03,0,0,0,0.03,0,,,,,,,
1273,0,,,,-0.02,-0.02,1.03,0,0,0,0.03,0,,,,,,,
1278,0,,,,-0.05,-0.02,1.0,0,0,-0,0.06,0,,,,,,,
1283,0,2.42,2.916,,-0.05,-0.02,0.97,0,-0,0,0.06,0,,,,,,,
1288,0,,,,-0.02,-0.02,1.02,0,-0,0,0.03,0,,,,,,,
1318,0,,,,-0.05,-0.02,0.99,0,-0,-0,0.05,0,,,,,,,
1323,0,2.36,2.836,,-0.02,-0.02,1.04,0,-0,-0,0.03,0,,,,,,,
1328,0,,,,-0.01,-0.02,1.01,0,-0,-1,0.02,0,,,,,,,
1333,0,,,,0.0,-0.01,0.98,0,-0,-1,0.01,0,,,,,,,
1338,0,,,,-0.0,-0.02,1.01,0,-0,-0,0.02,0,,,,,,,
1343,0,,,,-0.03,-0.03,1.03,0,0,-1,0.05,0,0.0,0.0,0.0,0.0,0,0,0.0
1348,0,,,,-0.06,-0.03,0.98,0,0,-1,0.06,0,,,,,,,
1353,0,,,,-0.05,-0.03,0.99,0,-0,-0,0.05,0,,,,,,,
1358,0,,,,-0.02,-0.02,1.03,0,-0,-0,0.03,0,,,,,,,
1363,0,2.31,3.073,,-0.0,-0.02,0.98,0,0,-0,0.02,0,,,,,,,
1368,0,,,,-0.01,-0.02,0.95,0,-0,-0,0.02,0,,,,,,,
1373,0,,,,-0.02,-0.03,1.02,0,-0,-0,0.04,0,,,,,,,
1378,0,,,,-0.04,-0.04,0.99,0,0,-0,0.05,0,,,,,,,
1383,0,,,,-0.05,-0.04,0.95,0,-0,-0,0.06,0,,,,,,,
1388,0,,,,-0.05,-0.03,0.99,0,-0,-0,0.06,0,,,,,,,
1393,0,,,,-0.01,-0.04,1.01,0,0,-0,0.04,0,,,,,,,
1398,0,,,,-0.0,-0.04,0.98,0,0,-0,0.04,0,,,,,,,
1403,0,2.27,3.149,,-0.0,-0.04,0.96,0,-0,-0,0.04,0,,,,,,,
1408,0,,,,-0.01,-0.04,1.0,0,0,-0,0.04,0,,,,,,,
1413,0,,,,-0.05,-0.04,1.0,0,1,-0,0.07,0,,,,,,,
1418,0,,,,-0.06,-0.04,0.96,0,0,-0,0.07,0,,,,,,,
1423,0,,,,-0.03,-0.04,1.01,0,-0,-0,0.05,0,,,,,,,
1428,0,,,,-0.01,-0.03,1.02,0,0,-0,0.03,0,,,,,,,
1433,0,,,,-0.01,-0.01,0.96,0,0,-0,0.02,0,,,,,,,
1438,0,,,,-0.01,-0.02,0.99,0,-0,-0,0.02,0,,,,,,,
1443,0,2.26,3.206,,-0.02,-0.02,1.03,0,0,-0,0.03,0,0.0,0.0,0.0,0.0,0,0,0.0
1448,0,,,,-0.05,-0.02,0.99,0,0,-0,0.05,0,,,,,,,
1453,0,,,,-0.05,-0.02,0.98,0,-0,-0,0.05,0,,,,,,,
1458,0,,,,-0.03,-0.02,1.03,0,-0,-0,0.03,0,,,,,,,
1463,0,,,,-0.01,-0.0,1.01,0,0,-0,0.01,0,,,,,,,
1468,0,,,,0.0,0.0,0.97,0,-0,-0,0.0,0,,,,,,,
1473,0,,,,-0.0,-0.01,1.01,0,-0,-0,0.01,0,,,,,,,
1478,0,,,,-0.03,-0.01,1.03,0,0,-0,0.03,0,,,,,,,
1483,0,2.27,3.092,,-0.06,-0.01,0.99,0,0,-0,0.06,0,,,,,,,
1488,0,,,,-0.05,-0.01,0.99,0,-0,-0,0.05,0,,,,,,,
1493,0,,,,-0.02,-0.01,1.03,0,0,-0,0.03,0,,,,,,,
1498,0,,,,-0.01,-0.01,0.99,0,0,-0,0.01,0,,,,,,,
1503,0,,,,-0.01,0.0,0.95,0,-0,-0,0.01,0,,,,,,,
1508,0,,,,-0.02,-0.01,1.02,0,-0,-0,0.03,0,,,,,,,
1513,0,,,,-0.04,-0.01,1.02,0,0,-0,0.04,0,,,,,,,
1518,0,,,,-0.06,-0.01,0.98,0,0,-1,0.06,0,,,,,,,
1523,0,2.29,2.798,,-0.06,-0.01,1.0,0,-0,-0,0.06,0,,,,,,,
1528,0,,,,-0.03,-0.02,1.03,0,0,-0,0.04,0,,,,,,,
1533,0,,,,-0.02,-0.02,1.0,0,0,-1,0.02,0,,,,,,,
1538,0,,,,-0.01,-0.01,0.98,0,-0,-0,0.02,0,,,,,,,
1543,0,,,,-0.02,-0.02,1.0,0,0,-0,0.03,0,0.0,0.0,0.0,0.0,0,0,0.0
1548,0,,,,-0.05,-0.03,1.01,0,0,-0,0.06,0,,,,,,,
1553,0,,,,-0.06,-0.03,0.97,0,0,-0,0.07,0,,,,,,,
1558,0,,,,-0.05,-0.03,1.0,0,-0,-0,0.06,0,,,,,,,
1563,0,2.34,3.037,,-0.03,-0.02,1.03,0,0,-0,0.04,0,,,,,,,
1568,0,,,,-0.02,-0.01,0.97,0,0,-0,0.02,0,,,,,,,
1573,0,,,,-0.01,-0.01,0.96,0,-0,-0,0.02,0,,,,,,,
1578,0,,,,-0.02,-0.03,1.01,0,0,-0,0.03,0,,,,,,,
1583,0,,,,-0.04,-0.03,0.98,0,1,-0,0.05,0,,,,,,,
1588,0,,,,-0.05,-0.03,0.95,0,-0,-0,0.06,0,,,,,,,
1593,0,,,,-0.04,-0.03,1.0,0,-0,0,0.05,0,,,,,,,
1598,0,,,,-0.01,-0.02,1.01,0,0,-0,0.03,0,,,,,,,
1603,0,2.47,3.323,,-0.0,-0.02,0.98,0,0,-0,0.02,0,,,,,,,
1608,0,,,,-0.0,-0.03,0.97,0,-0,0,0.03,0,,,,,,,
1613,0,,,,-0.02,-0.03,1.02,0,0,-0,0.04,0,,,,,,,
1618,0,,,,-0.05,-0.03,0.99,0,1,-0,0.06,0,,,,,,,
1623,0,,,,-0.05,-0.04,0.96,0,0,0,0.07,0,,,,,,,
1628,0,,,,-0.03,-0.04,1.0,0,-0,0,0.05,0,,,,,,,
1633,0,,,,-0.01,-0.03,1.01,0,0,-0,0.04,0,,,,,,,
1638,0,,,,-0.0,-0.02,0.95,0,-0,-0,0.02,0,,,,,,,
1643,0,2.59,3.376,,-0.02,-0.03,0.99,0,-0,-0,0.03,0,0.0,0.0,0.0,0.0,0,0,0.0
1648,0,,,,-0.02,-0.03,1.02,0,0,-0,0.04,0,,,,,,,
1653,0,,,,-0.05,-0.03,0.98,0,0,-0,0.05,0,,,,,,,
1658,0,,,,-0.04,-0.02,0.98,0,-0,-0,0.05,0,,,,,,,
1663,0,,,,-0.03,-0.03,1.02,0,-0,-0,0.04,0,,,,,,,
1668,0,,,,-0.0,-0.02,1.01,0,0,-0,0.02,0,,,,,,,
1673,0,,,,0.01,-0.01,0.98,0,-0,-0,0.01,0,,,,,,,
1678,0,,,,0.0,-0.01,1.0,0,-0,-0,0.01,0,,,,,,,
1683,0,2.69,3.218,,-0.03,-0.02,1.03,0,0,-0,0.04,0,,,,,,,
1688,0,,,,-0.05,-0.02,0.99,0,0,-0,0.06,0,,,,,,,
1693,0,,,,-0.06,-0.02,0.98,0,-0,-0,0.06,0,,,,,,,
1698,0,,,,-0.03,-0.01,1.03,0,-0,-0,0.03,0,,,,,,,
1703,0,,,,-0.0,-0.02,0.99,0,0,-0,0.02,0,,,,,,,
1708,0,,,,-0.01,-0.01,0.95,0,-0,-0,0.01,0,,,,,,,
1713,0,,,,-0.02,-0.02,1.01,0,-0,-0,0.03,0,,,,,,,
1718,0,,,,-0.04,-0.02,1.02,0,0,-0,0.05,0,,,,,,,
1723,0,2.74,3.084,,-0.05,-0.02,0.96,0,0,-0,0.06,0,,,,,,,
1728,0,,,,-0.05,-0.03,0.99,0,-0,-0,0.06,0,,,,,,,
1733,0,,,,-0.02,-0.03,1.02,0,0,-0,0.04,0,,,,,,,
1738,0,,,,-0.02,-0.03,0.99,0,0,-0,0.03,0,,,,,,,
1743,0,,,,-0.0,-0.02,0.97,0,0,-0,0.02,0,0.0,0.0,0.0,0.0,0,0,0.0
1748,0,,,,-0.01,-0.02,1.01,0,0,-1,0.03,0,,,,,,,
1753,0,,,,-0.04,-0.04,1.0,0,1,-1,0.05,0,,,,,,,
1758,0,,,,-0.05,-0.03,0.97,0,0,-0,0.06,0,,,,,,,
1763,0,2.76,2.92,,-0.04,-0.03,0.99,0,-0,-0,0.05,0,,,,,,,
1768,0,,,,-0.02,-0.03,1.01,0,0,-0,0.03,0,,,,,,,
1773,0,,,,-0.0,-0.02,0.95,0,0,-0,0.02,0,,,,,,,
1778,0,,,,-0.01,-0.02,0.96,0,-0,-0,0.02,0,,,,,,,
1783,0,,,,-0.02,-0.02,1.01,0,0,-0,0.03,0,,,,,,,
1788,0,,,,-0.04,-0.02,0.98,0,0,-0,0.05,0,,,,,,,
1793,0,,,,-0.05,-0.02,0.95,0,-0,-0,0.05,0,,,,,,,
1798,0,,,,-0.04,-0.02,1.0,0,-0,-0,0.04,0,,,,,,,
1803,0,2.73,2.293,,-0.01,-0.01,1.0,0,0,-0,0.02,0,,,,,,,
1808,0,,,,-0.0,-0.02,0.97,0,-0,-0,0.02,0,,,,,,,
1813,0,,,,-0.01,-0.02,0.96,0,-0,-0,0.02,0,,,,,,,
1818,0,,,,-0.02,-0.02,1.01,0,-0,-0,0.03,0,,,,,,,
1823,0,,,,-0.05,-0.02,0.98,0,0,-0,0.05,0,,,,,,,
1828,0,,,,-0.06,-0.02,0.96,0,-0,-0,0.06,0,,,,,,,
1833,0,,,,-0.03,-0.02,1.0,0,-1,-0,0.04,0,,,,,,,
1838,0,,,,-0.02,-0.01,1.01,0,-0,-0,0.02,0,,,,,,,
1843,0,2.75,2.543,,-0.02,0.0,0.96,0,-0,-0,0.02,0,0.0,0.0,0.0,0.0,0,0,0.0
1848,0,,,,-0.01,-0.01,0.98,0,-1,-0,0.01,0,,,,,,,
1853,0,,,,-0.01,-0.01,1.02,0,-0,-0,0.02,0,,,,,,,
1858,0,,,,-0.04,-0.02,0.98,0,-0,-0,0.04,0,,,,,,,
1863,0,,,,-0.04,-0.01,0.97,0,-1,-0,0.04,0,,,,,,,
1868,0,,,,-0.02,-0.01,1.02,0,-1,-0,0.03,0,,,,,,,
1873,0,,,,0.01,-0.01,1.01,0,-0,-0,0.01,0,,,,,,,
1878,0,,,,0.02,-0.0,0.98,0,-1,-0,0.02,0,,,,,,,
1883,0,2.75,2.724,,0.01,-0.0,0.99,0,-1,-0,0.01,0,,,,,,,
1888,0,,,,-0.02,-0.01,1.02,0,-0,-0,0.02,0,,,,,,,
1893,0,,,,-0.05,-0.0,0.99,0,0,-0,0.05,0,,,,,,,
1898,0,,,,-0.05,-0.0,0.97,0,-1,-0,0.05,0,,,,,,,
1903,0,,,,-0.02,0.0,1.01,0,-1,-0,0.02,0,,,,,,,
1908,0,,,,-0.01,-0.0,0.99,0,-0,-0,0.01,0,,,,,,,
1913,0,,,,-0.01,0.01,0.94,0,-1,-0,0.01,0,,,,,,,
1918,0,,,,-0.01,-0.0,0.99,0,-0,-0,0.01,0,,,,,,,
1923,0,2.76,2.662,,-0.02,-0.0,1.01,0,0,-0,0.02,0,,,,,,,
1928,0,,,,-0.04,-0.0,0.97,0,-0,-0,0.04,0,,,,,,,
1933,0,,,,-0.05,-0.01,0.99,0,-1,-0,0.05,0,,,,,,,
1938,0,,,,-0.02,-0.01,1.02,0,-0,-0,0.02,0,,,,,,,
1943,0,,,,-0.02,-0.01,1.0,0,-0,-0,0.02,0,0.0,0.0,0.0,0.0,0,0,0.0
1948,0,,,,-0.01,0.0,0.97,0,-1,-0,0.01,0,,,,,,,
1953,0,,,,0.0,-0.0,1.0,0,-1,-0,0.0,0,,,,,,,
1958,0,,,,-0.02,-0.02,1.02,0,0,-0,0.03,0,,,,,,,
1963,0,2.76,2.503,,-0.04,-0.02,0.98,0,-0,-0,0.05,0,,,,,,,
1968,0,,,,-0.04,-0.02,0.99,0,-1,-0,0.04,0,,,,,,,
