"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
183,0,3.94,3.56,3.99,3.71,4.87,0.32,0.86,1.82,,0.08,-0.24,0.99,-29,-7,-16,0.25,3120,0,,,,,,,
185,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
187,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
189,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
191,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
193,0,3.94,3.57,3.99,3.75,4.95,0.36,0.98,1.79,,0.28,-0.1,0.84,-29,-20,-7,0.3,3180,0,,,,,,,
195,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
197,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
199,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
201,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
203,0,3.95,3.61,3.96,3.72,4.9,0.53,1.5,1.79,,0.11,0.01,0.47,-30,-26,3,0.11,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
205,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
207,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
209,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
211,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
213,0,3.92,3.59,4.0,3.71,4.95,0.3,1.61,1.79,,0.2,-0.03,0.54,-30,-21,7,0.2,3120,0,,,,,,,
215,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
217,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
219,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
221,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
223,0,3.97,3.65,3.99,3.74,4.93,0.36,1.86,1.81,,0.19,-0.07,0.46,-30,-9,13,0.2,3120,0,,,,,,,
225,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
227,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
229,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
231,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
233,0,3.96,3.61,4.02,3.69,4.91,0.43,1.83,1.78,,0.01,-0.07,0.78,-29,0,14,0.07,3240,0,,,,,,,
235,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
237,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
239,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
241,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
243,0,3.97,3.67,3.99,3.72,4.91,0.39,1.87,1.78,,0.06,-0.24,0.47,-28,-15,15,0.24,3240,0,0.0,0.0,0.0,0.0,0,0,0.0
245,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
247,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
249,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
251,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
253,0,3.98,3.68,3.99,3.73,0.02,0.34,1.85,1.76,,0.07,-0.3,0.61,-26,4,12,0.31,3180,0,,,,,,,
255,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
257,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
259,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
261,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
263,0,3.97,3.68,3.98,3.73,4.93,0.46,2.02,1.74,,0.25,-0.5,0.96,-24,3,8,0.56,3240,0,,,,,,,
265,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
267,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
269,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
271,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
273,0,3.96,3.68,3.99,3.73,4.93,0.33,2.04,1.74,,-0.1,-0.5,1.06,-24,4,1,0.51,3240,0,,,,,,,
275,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
277,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
279,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
281,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
283,0,3.97,3.67,3.97,3.72,0.02,0.24,1.48,1.75,,0.1,-0.51,1.05,-23,5,-1,0.52,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
285,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
287,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
289,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
291,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
293,0,3.94,3.64,3.93,3.68,4.88,0.27,0.16,1.72,,-0.04,-0.51,0.94,-22,0,-4,0.51,3180,0,,,,,,,
295,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
297,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
299,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
301,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
303,0,3.97,3.66,3.96,3.72,4.93,0.26,0.17,1.77,,0.4,-0.52,1.13,-21,15,-8,0.66,3240,0,,,,,,,
305,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
307,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
309,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
311,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
313,0,3.94,3.62,3.93,3.69,4.91,0.12,0.28,1.75,,-0.06,-0.47,1.01,-21,-6,-7,0.47,3240,0,,,,,,,
315,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
317,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
319,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
321,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
323,0,3.94,3.59,3.93,3.68,4.91,0.16,0.44,1.79,,0.31,-0.39,1.05,-21,15,-6,0.49,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
325,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
327,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
329,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
331,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
333,0,3.96,3.61,3.95,3.72,4.92,0.18,0.33,1.84,,0.09,-0.28,1.13,-22,1,-4,0.29,3120,0,,,,,,,
335,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
337,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
339,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
341,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
343,0,3.97,3.61,3.97,3.72,4.93,0.18,0.27,1.86,,0.3,-0.08,0.7,-21,15,-1,0.31,3180,0,,,,,,,
345,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
347,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
349,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
351,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
353,0,3.96,3.62,3.96,3.71,4.9,0.14,0.51,1.84,,0.08,-0.06,0.88,-21,3,4,0.1,3180,0,,,,,,,
355,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
357,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
359,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
361,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
363,0,3.91,3.59,3.93,3.67,4.88,0.11,0.55,1.84,,0.28,-0.23,0.89,-21,6,6,0.36,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
365,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
367,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
369,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
371,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
373,0,3.89,3.6,3.94,3.68,4.9,0.14,0.31,1.84,,0.33,-0.26,1.08,-20,12,4,0.42,3120,0,,,,,,,
375,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
377,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
379,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
381,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
383,0,3.92,3.66,4.0,3.73,4.94,0.22,0.25,1.88,,0.28,-0.35,1.12,-20,18,0,0.45,3180,0,,,,,,,
385,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
387,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
389,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
391,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
393,0,3.89,3.63,3.97,3.67,4.88,0.01,0.0,1.84,,0.18,-0.38,1.12,-20,-1,-3,0.42,3180,0,,,,,,,
395,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
397,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
399,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
401,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
403,0,3.9,3.62,3.98,3.7,4.9,0.02,0.03,1.84,,0.18,-0.45,0.94,-21,4,-5,0.49,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
405,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
407,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
409,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
411,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
413,0,3.92,3.6,3.98,3.69,4.9,0.06,0.01,1.86,,0.29,-0.46,1.18,-22,7,-6,0.55,3120,0,,,,,,,
415,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
417,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
419,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
421,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
423,0,3.94,3.63,4.02,3.73,0.02,0.0,0.29,1.88,,-0.04,-0.29,1.25,-24,2,-12,0.3,3180,0,,,,,,,
425,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
427,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
429,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
431,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
433,0,3.91,3.61,4.0,3.71,4.92,0.08,0.33,1.88,,0.11,-0.28,1.0,-25,-5,-11,0.3,3120,0,,,,,,,
435,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
437,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
439,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
441,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
443,0,3.9,3.61,3.99,3.69,4.88,0.0,0.01,1.85,,0.12,-0.19,1.09,-25,-4,-8,0.22,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
445,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
447,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
449,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
451,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
453,0,3.93,3.65,4.03,3.73,4.93,0.0,0.0,1.87,,0.26,-0.47,1.35,-24,-10,-13,0.54,3180,0,,,,,,,
455,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
457,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
459,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
461,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
463,0,3.9,3.63,3.99,3.68,4.91,0.0,0.49,1.84,,0.01,-0.17,1.0,-25,-15,-14,0.17,3180,0,,,,,,,
465,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
467,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
469,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
471,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
473,0,3.88,3.62,3.99,3.68,4.89,0.0,0.58,1.83,,0.18,-0.2,0.87,-24,-7,-15,0.27,3120,0,,,,,,,
475,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
477,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
479,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
481,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
483,0,3.9,3.68,4.01,3.7,4.9,0.0,0.4,1.83,,0.19,-0.13,0.69,-23,-17,-13,0.23,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
487,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
489,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
491,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
493,0,3.91,3.68,4.01,3.71,4.93,0.03,0.01,1.86,,0.36,-0.18,1.04,-22,3,-12,0.41,3240,0,,,,,,,
495,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
497,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
499,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
501,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
503,0,3.93,3.69,4.02,3.72,4.94,0.04,0.0,1.85,,0.24,-0.09,0.93,-22,-27,-4,0.26,3240,0,,,,,,,
505,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
507,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
509,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
511,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
513,0,3.95,3.69,4.02,3.72,4.93,0.08,0.22,1.85,,0.15,-0.06,0.72,-22,-10,-3,0.16,3120,0,,,,,,,
515,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
517,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
519,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
521,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
523,0,3.97,3.7,4.03,3.72,4.93,0.27,0.35,1.86,,0.33,0.1,0.68,-23,-14,3,0.34,3120,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
527,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
529,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
531,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
533,0,3.98,3.71,4.02,3.72,4.94,0.25,0.32,1.86,,0.01,-0.09,0.73,-23,7,5,0.09,3240,0,,,,,,,
535,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
537,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
539,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
541,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
543,0,3.99,3.72,4.02,3.72,4.94,0.42,0.65,1.85,,0.17,-0.14,0.37,-22,-12,5,0.22,3240,0,,,,,,,
545,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
547,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
549,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
551,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
553,0,3.99,3.73,4.02,3.72,4.93,0.37,0.85,1.82,,-0.03,-0.09,0.54,-21,13,6,0.1,3180,0,,,,,,,
555,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
557,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
559,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
561,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
563,0,3.98,3.72,4.01,3.72,0.02,0.15,1.08,1.81,,0.22,-0.22,0.73,-21,-1,6,0.31,3240,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
567,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
569,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
571,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
573,0,3.96,3.7,3.99,3.7,4.9,0.3,1.26,1.81,,-0.12,-0.38,0.82,-21,18,6,0.4,3240,0,,,,,,,
575,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
577,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
579,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
581,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
583,0,3.94,3.66,3.98,3.68,0.02,0.08,1.11,1.8,,0.15,-0.43,1.09,-22,7,7,0.46,3180,0,,,,,,,
585,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
587,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
589,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
591,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
593,0,3.94,3.64,3.97,3.7,0.01,0.03,0.52,1.79,,0.07,-0.69,0.92,-21,-7,6,0.7,3180,0,,,,,,,
595,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
597,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
599,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
601,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
603,0,3.98,3.65,3.98,3.73,0.02,0.25,0.13,1.83,,0.33,-0.64,1.06,-22,16,-0,0.72,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
607,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
609,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
611,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
613,0,3.98,3.63,3.97,3.73,0.02,0.34,0.52,1.83,,-0.17,-0.4,0.97,-23,-8,-3,0.43,3180,0,,,,,,,
615,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
617,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
619,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
621,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
623,0,3.98,3.62,3.95,3.73,4.93,0.6,0.39,1.83,,0.31,-0.23,0.5,-21,5,-4,0.39,3120,0,,,,,,,
625,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
627,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
629,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
631,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
633,0,3.97,3.61,3.92,3.71,4.91,0.44,0.43,1.8,,-0.02,-0.35,1.07,-21,9,-10,0.35,3120,0,,,,,,,
635,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
637,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
639,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
641,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
643,0,3.97,3.61,3.92,3.71,4.91,0.28,0.27,1.82,,0.28,-0.35,0.83,-19,0,-12,0.45,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
647,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
649,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
651,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
653,0,3.95,3.59,3.9,3.68,4.88,0.36,0.54,1.8,,0.03,-0.13,0.49,-18,-2,-11,0.14,3180,0,,,,,,,
655,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
657,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
659,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
661,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
663,0,3.95,3.59,3.9,3.68,4.91,0.33,0.86,1.8,,0.16,-0.19,0.75,-17,8,-13,0.25,3120,0,,,,,,,
665,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
667,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
669,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
671,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
673,0,3.94,3.57,3.93,3.7,4.9,0.29,0.8,1.81,,0.06,-0.09,0.82,-16,11,-8,0.11,3120,0,,,,,,,
675,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
677,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
679,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
681,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
683,0,3.94,3.59,3.94,3.7,4.9,0.46,1.03,1.82,,0.03,-0.1,0.68,-17,18,-2,0.1,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
687,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
689,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
691,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
693,0,3.93,3.57,3.94,3.69,4.91,0.45,1.14,1.85,,0.07,-0.05,0.85,-17,-2,5,0.09,3180,0,,,,,,,
695,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
697,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
699,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
701,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
703,0,3.93,3.56,3.94,3.68,4.88,0.42,1.19,1.83,,0.1,-0.23,0.62,-19,9,8,0.25,3120,0,,,,,,,
705,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
707,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
709,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
711,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
713,0,3.92,3.54,3.92,3.67,4.88,0.31,1.37,1.84,,0.14,-0.43,1.11,-20,10,8,0.45,3120,0,,,,,,,
715,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
717,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
719,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
721,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
723,0,3.92,3.52,3.93,3.68,4.9,0.36,1.08,1.86,,-0.09,-0.44,0.91,-21,8,6,0.45,3180,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
727,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
729,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
731,0,,,,,,,,,,,,,,,,,3180,0,,,,,,,
733,0,3.94,3.54,3.96,3.68,4.9,0.3,0.33,1.88,,0.08,-0.46,1.01,-21,4,8,0.47,3120,0,,,,,,,
735,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
737,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
739,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
741,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
743,0,3.95,3.54,3.95,3.7,4.92,0.27,0.12,1.89,,0.11,-0.33,1.19,-21,-3,9,0.35,3120,0,,,,,,,
745,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
747,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
749,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
751,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
753,0,3.94,3.56,3.98,3.72,0.02,0.36,0.0,1.89,,0.23,-0.32,1.11,-21,-10,5,0.39,3240,0,,,,,,,
755,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
757,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
759,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
761,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
763,0,3.92,3.57,3.97,3.71,0.02,0.48,0.23,1.86,,0.1,-0.05,0.94,-19,0,3,0.11,3240,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
767,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
769,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
771,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
773,0,3.88,3.56,3.93,3.67,0.02,0.26,0.18,1.81,,0.2,-0.47,1.2,-17,-2,0,0.51,3120,0,,,,,,,
775,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
777,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
779,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
781,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
783,0,3.87,3.58,3.93,3.67,0.02,0.42,0.09,1.79,,0.21,-0.3,0.88,-17,-14,-4,0.37,3120,0,,,,,,,
785,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
787,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
789,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
791,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
793,0,3.87,3.6,3.93,3.67,4.88,0.47,0.2,1.77,,0.18,-0.26,0.85,-15,4,-8,0.32,3240,0,,,,,,,
795,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
797,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
799,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
801,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
803,0,3.92,3.66,3.99,3.72,0.02,0.37,0.53,1.81,,0.05,-0.36,0.9,-15,-10,-7,0.37,3240,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
807,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
809,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
811,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
813,0,3.91,3.65,3.99,3.71,0.02,0.48,0.81,1.8,,0.14,-0.28,0.66,-14,-4,-11,0.31,3120,0,,,,,,,
815,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
817,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
819,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
821,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
823,0,3.92,3.65,3.98,3.69,0.02,0.6,1.0,1.79,,0.17,-0.31,0.92,-15,6,-9,0.36,3120,0,,,,,,,
825,0,,,,,,,,,,,,,,,,,3120,0,,,,,,,
827,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
829,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
831,0,,,,,,,,,,,,,,,,,3240,0,,,,,,,
